"subject_oexp"	"Subject"	"Age"	"Handedness"	"ResearcherID"	"SessionTime"	"Sex"	"Block"	"CorrectLeft"	"CorrectRight"	"Stimulus.CRESP"	"Stimulus.RESP"	"Stimulus.ACC"	"Stimulus.RT"	"Stimulus8"	"oexperiment"	"spelling"	"group"
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	32	1	5	5	5	1	538	"nouer"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	33	1	5	5	5	1	771	"occire"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	34	5	1	1	5	0	670	"écouce"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	73	5	1	1	5	0	403	"boutard"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	74	1	5	5	5	1	465	"panier"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	75	1	5	5	5	1	771	"citrouille"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	76	1	5	5	5	1	677	"bouilloire"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	77	5	1	1	5	0	447	"parir"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	78	1	5	5	5	1	342	"remporter"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	79	5	1	1	5	0	284	"procoreux"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	80	1	5	5	1	0	1973	"tanin"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	81	1	5	5	5	1	541	"église"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	82	1	5	5	5	1	371	"indicible"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	83	5	1	1	5	0	355	"réporce"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	84	1	5	5	5	1	453	"mignon"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	71	5	1	1	5	0	618	"agire"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	72	1	5	5	5	1	322	"éventail"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	65	5	1	1	5	0	665	"détume"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	66	5	1	1	5	0	489	"oeuiller"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	54	1	5	5	1	0	2031	"amorce"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	68	5	1	1	5	0	681	"prioche"	"1"	"-spelling"	1
"17_1"	17	20	"right"	"Nadia"	"17:15:22"	"female"	67	1	5	5	1	0	1033	"balai"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	45	5	1	1	1	1	1783	"retruire"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	46	1	5	5	5	1	712	"crayon"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	47	5	1	1	5	0	907	"sentuelle"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	55	1	5	5	5	1	1020	"cintre"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	56	1	5	5	5	1	1036	"chameau"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	57	1	5	5	5	1	2879	"bouton"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	48	1	5	5	1	0	1619	"alourdir"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	44	1	5	5	1	0	1347	"peigne"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	60	5	1	1	5	0	905	"honteur"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	61	1	5	5	1	0	1039	"abêtir"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	43	1	5	5	5	1	1315	"amadouer"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	63	1	5	5	1	0	1069	"écureuil "	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	49	1	5	5	5	1	1028	"marteau"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	50	1	5	5	1	0	1331	"esquif"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	62	1	5	5	1	0	3601	"fenêtre"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	54	1	5	5	1	0	1483	"amorce"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	26	5	1	1	1	1	2890	"cessure"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	27	1	5	5	5	1	654	"clouer"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	28	1	5	5	1	0	1020	"mappemonde"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	58	1	5	5	1	0	970	"capeline"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	59	1	5	5	5	1	1681	"lanière"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	73	5	1	1	5	0	1665	"boutard"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	74	1	5	5	1	0	1067	"panier"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	75	1	5	5	5	1	1607	"citrouille"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	76	1	5	5	5	1	921	"bouilloire"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	77	5	1	1	1	1	849	"parir"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	78	1	5	5	1	0	1012	"remporter"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	79	5	1	1	1	1	1736	"procoreux"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	80	1	5	5	5	1	1208	"tanin"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	81	1	5	5	5	1	694	"église"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	82	1	5	5	5	1	2725	"indicible"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	83	5	1	1	5	0	1170	"réporce"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	84	1	5	5	1	0	1092	"mignon"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	1	1	5	5	1	0	6635	"cheveux"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	2	5	1	1	1	1	1281	"soumon"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	3	1	5	5	5	1	1211	"cloche"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	4	1	5	5	1	0	1049	"fascine"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	5	5	1	1	1	1	1693	"huif"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	6	1	5	5	5	1	1969	"semonce"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	7	1	5	5	1	0	1399	"canoter "	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	8	1	5	5	5	1	2795	"infâme"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	51	1	5	5	5	1	1321	"treillage"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	52	1	5	5	5	1	1473	"dauphin"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	53	1	5	5	5	1	2714	"orgueil"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	12	5	1	1	5	0	845	"pourcine"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	13	1	5	5	5	1	3664	"œillet"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	14	5	1	1	1	1	1619	"raplaner"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	15	5	1	1	5	0	805	"plaiser"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	16	5	1	1	5	0	1046	"cerveler"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	17	5	1	1	1	1	1538	"endifier"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	18	5	1	1	5	0	628	"jamain"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	19	1	5	5	1	0	991	"ennemi"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	20	1	5	5	5	1	745	"pouce"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	64	1	5	5	5	1	2575	"caddie"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	65	5	1	1	1	1	1579	"détume"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	66	5	1	1	5	0	2249	"oeuiller"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	67	1	5	5	1	0	2797	"balai"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	68	5	1	1	5	0	781	"prioche"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	69	1	5	5	1	0	993	"vicelard"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	29	5	1	1	5	0	770	"gloque"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	30	1	5	5	5	1	1675	"lézard"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	31	5	1	1	5	0	844	"sacher"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	32	1	5	5	5	1	1069	"nouer"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	33	1	5	5	5	1	1200	"occire"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	34	5	1	1	1	1	1903	"écouce"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	35	5	1	1	5	0	2023	"osseaux"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	36	5	1	1	1	1	2180	"rejoute"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	37	1	5	5	5	1	1652	"escroc"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	38	1	5	5	1	0	704	"hache"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	39	5	1	1	5	0	1108	"parchance"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	40	1	5	5	5	1	1456	"pinceau"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	41	1	5	5	5	1	3107	"poisson"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	42	1	5	5	5	1	1338	"robinet"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	70	5	1	1	5	0	568	"joueux"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	71	5	1	1	5	0	965	"agire"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	72	1	5	5	1	0	2232	"éventail"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	21	5	1	1	5	0	2547	"metter"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	9	1	5	5	1	0	4157	"fourmi"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	10	1	5	5	1	0	2288	"cadenas"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	11	1	5	5	5	1	1039	"racaille"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	25	1	5	5	5	1	1249	"fouet"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	22	1	5	5	5	1	819	"fosse"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	23	1	5	5	5	1	1123	"inciter"	"1"	"-spelling"	1
"19_1"	19	18	"right"	"Tijl"	"14:51:49"	"female"	24	1	5	5	5	1	741	"salière"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	9	1	5	5	1	0	1023	"fourmi"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	43	1	5	5	5	1	1059	"amadouer"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	12	5	1	1	5	0	850	"pourcine"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	13	1	5	5	1	0	1050	"œillet"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	10	1	5	5	1	0	1112	"cadenas"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	44	1	5	5	1	0	913	"peigne"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	45	5	1	1	1	1	841	"retruire"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	14	5	1	1	1	1	1002	"raplaner"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	15	5	1	1	5	0	788	"plaiser"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	7	1	5	5	1	0	1289	"canoter "	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	8	1	5	5	5	1	752	"infâme"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	21	5	1	1	1	1	950	"metter"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	22	1	5	5	1	0	828	"fosse"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	11	1	5	5	5	1	917	"racaille"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	26	5	1	1	5	0	795	"cessure"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	27	1	5	5	5	1	790	"clouer"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	28	1	5	5	1	0	1964	"mappemonde"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	29	5	1	1	1	1	829	"gloque"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	30	1	5	5	1	0	1115	"lézard"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	31	5	1	1	5	0	983	"sacher"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	32	1	5	5	5	1	660	"nouer"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	33	1	5	5	1	0	713	"occire"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	34	5	1	1	5	0	927	"écouce"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	35	5	1	1	1	1	769	"osseaux"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	36	5	1	1	1	1	1692	"rejoute"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	37	1	5	5	5	1	1067	"escroc"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	38	1	5	5	1	0	1010	"hache"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	39	5	1	1	5	0	988	"parchance"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	40	1	5	5	1	0	782	"pinceau"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	41	1	5	5	5	1	705	"poisson"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	42	1	5	5	1	0	1034	"robinet"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	1	1	5	5	5	1	1448	"cheveux"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	2	5	1	1	1	1	941	"soumon"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	3	1	5	5	1	0	899	"cloche"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	4	1	5	5	1	0	976	"fascine"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	5	5	1	1	1	1	741	"huif"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	6	1	5	5	1	0	729	"semonce"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	48	1	5	5	1	0	816	"alourdir"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	49	1	5	5	5	1	979	"marteau"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	50	1	5	5	5	1	1081	"esquif"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	51	1	5	5	1	0	984	"treillage"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	52	1	5	5	1	0	936	"dauphin"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	53	1	5	5	1	0	1324	"orgueil"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	54	1	5	5	5	1	691	"amorce"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	55	1	5	5	1	0	830	"cintre"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	56	1	5	5	5	1	790	"chameau"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	16	5	1	1	5	0	819	"cerveler"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	17	5	1	1	1	1	983	"endifier"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	18	5	1	1	5	0	957	"jamain"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	19	1	5	5	1	0	993	"ennemi"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	20	1	5	5	5	1	1129	"pouce"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	62	1	5	5	5	1	717	"fenêtre"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	63	1	5	5	1	0	993	"écureuil "	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	23	1	5	5	1	0	841	"inciter"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	24	1	5	5	5	1	664	"salière"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	25	1	5	5	5	1	677	"fouet"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	66	5	1	1	1	1	917	"oeuiller"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	67	1	5	5	1	0	786	"balai"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	68	5	1	1	5	0	1611	"prioche"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	69	1	5	5	1	0	660	"vicelard"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	70	5	1	1	5	0	619	"joueux"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	71	5	1	1	1	1	978	"agire"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	72	1	5	5	5	1	693	"éventail"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	73	5	1	1	5	0	791	"boutard"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	74	1	5	5	1	0	810	"panier"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	75	1	5	5	1	0	1694	"citrouille"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	76	1	5	5	5	1	1634	"bouilloire"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	77	5	1	1	1	1	744	"parir"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	78	1	5	5	1	0	966	"remporter"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	79	5	1	1	5	0	651	"procoreux"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	80	1	5	5	5	1	795	"tanin"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	81	1	5	5	5	1	912	"église"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	82	1	5	5	5	1	2943	"indicible"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	83	5	1	1	5	0	884	"réporce"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	84	1	5	5	5	1	997	"mignon"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	46	1	5	5	1	0	1035	"crayon"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	47	5	1	1	5	0	1110	"sentuelle"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	61	1	5	5	1	0	856	"abêtir"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	65	5	1	1	5	0	780	"détume"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	58	1	5	5	1	0	972	"capeline"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	59	1	5	5	5	1	933	"lanière"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	64	1	5	5	1	0	840	"caddie"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	57	1	5	5	5	1	798	"bouton"	"1"	"-spelling"	1
"21_1"	21	21	"right"	"Jens"	"11:45:28"	"female"	60	5	1	1	1	1	1027	"honteur"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	4	1	5	5	1	0	1268	"fascine"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	5	5	1	1	1	1	931	"huif"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	6	1	5	5	5	1	1485	"semonce"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	7	1	5	5	1	0	813	"canoter "	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	12	5	1	1	1	1	694	"pourcine"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	13	1	5	5	1	0	1039	"œillet"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	1	1	5	5	5	1	2942	"cheveux"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	2	5	1	1	1	1	1875	"soumon"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	3	1	5	5	5	1	2246	"cloche"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	58	1	5	5	1	0	597	"capeline"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	59	1	5	5	5	1	1187	"lanière"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	60	5	1	1	1	1	600	"honteur"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	61	1	5	5	1	0	1940	"abêtir"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	62	1	5	5	5	1	1439	"fenêtre"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	63	1	5	5	1	0	770	"écureuil "	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	64	1	5	5	1	0	1102	"caddie"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	65	5	1	1	1	1	1384	"détume"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	66	5	1	1	1	1	944	"oeuiller"	"1"	"-spelling"	1
"23_1"	23	19	"right"	"Jens"	"12:16:04"	"female"	67	1	5	5	1	0	1095	"balai"	"1"	"-spelling"	1
