"subject_oexp"	"Subject"	"Age"	"Handedness"	"ResearcherID"	"SessionTime"	"Sex"	"Block"	"CorrectLeft"	"CorrectRight"	"Stimulus.CRESP"	"Stimulus.RESP"	"Stimulus.ACC"	"Stimulus.RT"	"Stimulus8"	"oexperiment"	"spelling"	"group"
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	61	1	5	5	1	0	1251	"abêtir"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	62	1	5	5	5	1	921	"fenêtre"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	63	1	5	5	5	1	1713	"écureuil "	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	64	1	5	5	1	0	1053	"caddie"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	65	5	1	1	5	0	1263	"détume"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	66	5	1	1	1	1	1655	"oeuiller"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	67	1	5	5	1	0	1254	"balai"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	29	5	1	1	5	0	1114	"gloque"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	30	1	5	5	5	1	2115	"lézard"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	31	5	1	1	1	1	937	"sacher"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	32	1	5	5	1	0	1268	"nouer"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	72	1	5	5	1	0	1271	"éventail"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	73	5	1	1	5	0	1286	"boutard"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	35	5	1	1	5	0	1632	"osseaux"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	36	5	1	1	1	1	2060	"rejoute"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	37	1	5	5	1	0	1376	"escroc"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	76	1	5	5	5	1	951	"bouilloire"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	77	5	1	1	1	1	1870	"parir"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	78	1	5	5	1	0	1521	"remporter"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	79	5	1	1	1	1	1651	"procoreux"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	80	1	5	5	5	1	1406	"tanin"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	81	1	5	5	5	1	2938	"église"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	82	1	5	5	5	1	2424	"indicible"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	83	5	1	1	5	0	1178	"réporce"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	84	1	5	5	5	1	2277	"mignon"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	75	1	5	5	5	1	1423	"citrouille"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	68	5	1	1	1	1	1478	"prioche"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	69	1	5	5	1	0	1193	"vicelard"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	74	1	5	5	1	0	1122	"panier"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	71	5	1	1	1	1	1724	"agire"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	57	1	5	5	5	1	1330	"bouton"	"1"	"-spelling"	2
"254_1"	254	21	"right"	"Ilse"	"15:54:17"	"female"	70	5	1	1	5	0	676	"joueux"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	3	1	5	5	1	0	1279	"cloche"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	7	1	5	5	1	0	795	"canoter "	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	8	1	5	5	1	0	1489	"infâme"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	2	5	1	1	1	1	2598	"soumon"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	15	5	1	1	5	0	1006	"plaiser"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	9	1	5	5	1	0	1452	"fourmi"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	10	1	5	5	1	0	1101	"cadenas"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	6	1	5	5	1	0	1144	"semonce"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	19	1	5	5	1	0	867	"ennemi"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	4	1	5	5	1	0	1051	"fascine"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	5	5	1	1	1	1	1376	"huif"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	22	1	5	5	1	0	849	"fosse"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	11	1	5	5	1	0	1441	"racaille"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	20	1	5	5	1	0	1059	"pouce"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	21	5	1	1	1	1	992	"metter"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	1	1	5	5	1	0	1729	"cheveux"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	14	5	1	1	1	1	887	"raplaner"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	28	1	5	5	1	0	1403	"mappemonde"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	16	5	1	1	1	1	1355	"cerveler"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	17	5	1	1	1	1	868	"endifier"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	18	5	1	1	1	1	940	"jamain"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	71	5	1	1	1	1	780	"agire"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	72	1	5	5	1	0	886	"éventail"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	73	5	1	1	1	1	821	"boutard"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	74	1	5	5	1	0	521	"panier"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	75	1	5	5	1	0	1030	"citrouille"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	76	1	5	5	5	1	976	"bouilloire"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	77	5	1	1	1	1	979	"parir"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	78	1	5	5	1	0	1019	"remporter"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	79	5	1	1	1	1	1762	"procoreux"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	80	1	5	5	1	0	861	"tanin"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	81	1	5	5	1	0	1274	"église"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	82	1	5	5	5	1	1357	"indicible"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	83	5	1	1	1	1	1203	"réporce"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	84	1	5	5	1	0	1136	"mignon"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	44	1	5	5	1	0	891	"peigne"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	45	5	1	1	1	1	1939	"retruire"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	46	1	5	5	5	1	2217	"crayon"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	47	5	1	1	5	0	1565	"sentuelle"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	48	1	5	5	1	0	1154	"alourdir"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	49	1	5	5	1	0	825	"marteau"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	12	5	1	1	1	1	1127	"pourcine"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	13	1	5	5	1	0	1192	"œillet"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	52	1	5	5	1	0	830	"dauphin"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	53	1	5	5	5	1	950	"orgueil"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	54	1	5	5	1	0	902	"amorce"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	55	1	5	5	1	0	695	"cintre"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	56	1	5	5	1	0	859	"chameau"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	57	1	5	5	5	1	945	"bouton"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	58	1	5	5	1	0	719	"capeline"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	59	1	5	5	1	0	752	"lanière"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	60	5	1	1	1	1	871	"honteur"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	23	1	5	5	1	0	812	"inciter"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	24	1	5	5	5	1	1440	"salière"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	25	1	5	5	1	0	1372	"fouet"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	26	5	1	1	1	1	1443	"cessure"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	27	1	5	5	5	1	1680	"clouer"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	67	1	5	5	1	0	681	"balai"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	68	5	1	1	1	1	692	"prioche"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	69	1	5	5	1	0	613	"vicelard"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	70	5	1	1	5	0	881	"joueux"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	30	1	5	5	1	0	1318	"lézard"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	31	5	1	1	1	1	3496	"sacher"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	32	1	5	5	1	0	1145	"nouer"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	33	1	5	5	1	0	2218	"occire"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	34	5	1	1	5	0	2540	"écouce"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	35	5	1	1	1	1	1592	"osseaux"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	36	5	1	1	1	1	993	"rejoute"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	37	1	5	5	1	0	1676	"escroc"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	38	1	5	5	1	0	1440	"hache"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	39	5	1	1	5	0	1494	"parchance"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	40	1	5	5	1	0	1060	"pinceau"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	41	1	5	5	1	0	1243	"poisson"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	42	1	5	5	5	1	1004	"robinet"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	43	1	5	5	1	0	1887	"amadouer"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	61	1	5	5	1	0	1031	"abêtir"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	62	1	5	5	5	1	968	"fenêtre"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	50	1	5	5	1	0	822	"esquif"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	51	1	5	5	1	0	1006	"treillage"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	65	5	1	1	1	1	721	"détume"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	66	5	1	1	1	1	2354	"oeuiller"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	63	1	5	5	1	0	1028	"écureuil "	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	29	5	1	1	1	1	1533	"gloque"	"1"	"-spelling"	2
"256_1"	256	18	"right"	"Other"	"12:12:38"	"female"	64	1	5	5	1	0	770	"caddie"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	7	1	5	5	5	1	1890	"canoter "	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	51	1	5	5	5	1	1298	"treillage"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	52	1	5	5	5	1	1744	"dauphin"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	53	1	5	5	1	0	1978	"orgueil"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	55	1	5	5	5	1	1488	"cintre"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	56	1	5	5	1	0	2726	"chameau"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	57	1	5	5	5	1	1315	"bouton"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	54	1	5	5	5	1	1345	"amorce"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	6	1	5	5	1	0	874	"semonce"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	60	5	1	1	1	1	1359	"honteur"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	61	1	5	5	1	0	3053	"abêtir"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	62	1	5	5	5	1	1675	"fenêtre"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	63	1	5	5	5	1	1042	"écureuil "	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	64	1	5	5	1	0	1222	"caddie"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	65	5	1	1	5	0	919	"détume"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	66	5	1	1	1	1	1049	"oeuiller"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	67	1	5	5	5	1	1382	"balai"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	68	5	1	1	5	0	1643	"prioche"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	69	1	5	5	1	0	1315	"vicelard"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	70	5	1	1	5	0	1084	"joueux"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	58	1	5	5	1	0	1570	"capeline"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	59	1	5	5	5	1	1630	"lanière"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	74	1	5	5	1	0	975	"panier"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	75	1	5	5	5	1	1037	"citrouille"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	76	1	5	5	1	0	1086	"bouilloire"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	77	5	1	1	5	0	887	"parir"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	78	1	5	5	1	0	916	"remporter"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	79	5	1	1	1	1	1020	"procoreux"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	80	1	5	5	5	1	935	"tanin"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	81	1	5	5	1	0	913	"église"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	1	1	5	5	5	1	1666	"cheveux"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	2	5	1	1	1	1	1092	"soumon"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	3	1	5	5	5	1	1340	"cloche"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	4	1	5	5	5	1	1891	"fascine"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	5	5	1	1	1	1	855	"huif"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	46	1	5	5	5	1	1112	"crayon"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	47	5	1	1	5	0	1448	"sentuelle"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	48	1	5	5	5	1	1703	"alourdir"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	49	1	5	5	5	1	1805	"marteau"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	50	1	5	5	1	0	1149	"esquif"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	10	1	5	5	1	0	1575	"cadenas"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	11	1	5	5	5	1	2238	"racaille"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	12	5	1	1	5	0	1420	"pourcine"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	13	1	5	5	1	0	903	"œillet"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	14	5	1	1	1	1	1378	"raplaner"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	15	5	1	1	1	1	1088	"plaiser"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	16	5	1	1	1	1	762	"cerveler"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	17	5	1	1	1	1	1006	"endifier"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	18	5	1	1	1	1	850	"jamain"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	19	1	5	5	1	0	975	"ennemi"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	20	1	5	5	5	1	938	"pouce"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	21	5	1	1	1	1	3522	"metter"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	22	1	5	5	5	1	1707	"fosse"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	23	1	5	5	5	1	2142	"inciter"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	24	1	5	5	5	1	1016	"salière"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	25	1	5	5	5	1	1059	"fouet"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	26	5	1	1	1	1	736	"cessure"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	27	1	5	5	5	1	958	"clouer"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	28	1	5	5	5	1	1468	"mappemonde"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	29	5	1	1	5	0	1011	"gloque"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	71	5	1	1	5	0	949	"agire"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	72	1	5	5	1	0	1121	"éventail"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	73	5	1	1	1	1	1859	"boutard"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	33	1	5	5	1	0	847	"occire"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	34	5	1	1	1	1	1001	"écouce"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	35	5	1	1	5	0	1066	"osseaux"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	36	5	1	1	1	1	1708	"rejoute"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	37	1	5	5	1	0	1475	"escroc"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	38	1	5	5	5	1	1178	"hache"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	39	5	1	1	5	0	1125	"parchance"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	40	1	5	5	5	1	1482	"pinceau"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	41	1	5	5	5	1	1325	"poisson"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	42	1	5	5	1	0	1118	"robinet"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	82	1	5	5	5	1	1166	"indicible"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	83	5	1	1	1	1	849	"réporce"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	84	1	5	5	1	0	610	"mignon"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	32	1	5	5	5	1	1172	"nouer"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	45	5	1	1	1	1	2096	"retruire"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	8	1	5	5	5	1	1155	"infâme"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	9	1	5	5	5	1	1529	"fourmi"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	31	5	1	1	5	0	975	"sacher"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	44	1	5	5	1	0	1124	"peigne"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	30	1	5	5	1	0	1098	"lézard"	"1"	"-spelling"	2
"26_1"	26	23	"right"	"Tijl"	"16:48:05"	"male"	43	1	5	5	5	1	2167	"amadouer"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	45	5	1	1	1	1	1294	"retruire"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	49	1	5	5	1	0	763	"marteau"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	46	1	5	5	5	1	1040	"crayon"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	47	5	1	1	1	1	1238	"sentuelle"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	48	1	5	5	1	0	721	"alourdir"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	57	1	5	5	5	1	824	"bouton"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	50	1	5	5	1	0	705	"esquif"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	59	1	5	5	5	1	1451	"lanière"	"1"	"-spelling"	2
"28_1"	28	22	"right"	"Tijl"	"15:13:18"	"female"	60	5	1	1	1	1	734	"honteur"	"1"	"-spelling"	2
